path	transcript	t1	t2	quest_num
ordS130-10	Ваня% сказал / что неме... немедленно ... / хотел вызывать скорую туда / говорит какое туда ? (э) там далеко / в общем (...) вези сразу в больницу / сказал в какую //	106.63499999999999	116.305	questions_wav/ordS130-10_question_792.wav
ordS130-10	а я если бы / (...) это было (...) (м-м) ну ты (...) ты сама / (...) а ? что ?	166.695	173.57999999999998	questions_wav/ordS130-10_question_793.wav
ordS130-10	как (э) ко... ?	189.9	190.8	questions_wav/ordS130-10_question_794.wav
ordS130-11	как живу ? да ничего //	05.760	07.820	questions_wav/ordS130-11_question_795.wav
ordS130-11	ну(:) а ты как живёшь ?	20.965	22.460	questions_wav/ordS130-11_question_796.wav
ordS130-11	ну / ездили ?	31.270	32.285	questions_wav/ordS130-11_question_797.wav
ordS130-11	а я (...) считала / что ты сегодня опять *Н / нет ?	36.350	39.200	questions_wav/ordS130-11_question_798.wav
ordS130-11	а к Ларисе% ?	46.630	47.425	questions_wav/ordS130-11_question_799.wav
ordS130-11	ну подожди / это во сколько ? по какому ?	86.445	88.455	questions_wav/ordS130-11_question_800.wav
ordS130-11	где ?	91.075	91.6	questions_wav/ordS130-11_question_801.wav
ordS130-11	а / это () эхо *Н (ситивизор) / да ?	96.95	99.49000000000001	questions_wav/ordS130-11_question_802.wav
ordS130-11	то есть Наташа% сегодня пойдёт в школу / да ?	160.17000000000002	161.885	questions_wav/ordS130-11_question_803.wav
ordS130-11	*В слушай / а ведь был какой-то / или это только по русскому был пред ЕГЭ ?	208.755	213.597	questions_wav/ordS130-11_question_804.wav
ordS130-11	по русскому только / да ? или () а алгебры не было / да ?	215.51	218.672	questions_wav/ordS130-11_question_805.wav
ordS130-11	ну вроде через год / через два / а ?	249.465	251.99	questions_wav/ordS130-11_question_806.wav
ordS130-11	*Ц алгебры-то там ещё куча других предметов / то есть они должны быть все остальные  аттестованы как-то / да ?	281.175	287.102	questions_wav/ordS130-11_question_807.wav
ordS130-11	ну / знаешь / вот в каком-то месте (...) как это ?	331.345	334.09000000000003	questions_wav/ordS130-11_question_808.wav
ordS130-11	(м-м) а потом чуть ли не в институте на первые курсы / вот я уже в старших курсах не могу(:) / в старших классах / понимаешь ?	383.16700000000003	390.593	questions_wav/ordS130-11_question_809.wav
ordS130-11	нет / это значит нужно постепенно с ребёнком / понимаешь ? вот как у меня вот Валя% / вот эта Крепкая(?)% / Иванова% / она со своим племянником ...	400.133	413.146	questions_wav/ordS130-11_question_810.wav
ordS130-11	м-м / да / что именно ?	539.497	541.427	questions_wav/ordS130-11_question_811.wav
ordS130-11	ну сейчас уже (э) вот всё / понимаешь ? вот сейчас как пойдёт / так пойдёт / *В а после того / как эта самая школа кончится / вот тогда нужно думать / какие пути //	594.077	603.16	questions_wav/ordS130-11_question_812.wav
ordS130-11	а сейчас-то чего уже ? сейчас от тебя уже ничего не зависит //	603.875	606.52	questions_wav/ordS130-11_question_813.wav
ordS130-11	а ?	940.17	940.5	questions_wav/ordS130-11_question_814.wav
ordS130-11	про что ?	941.9	942.44	questions_wav/ordS130-11_question_815.wav
ordS130-11	ой / ну откуда я знаю / что сейчас ? там идёт большие вот прямо вот стоят эти самые подрядцы / рас...распродажи / *П а ?	947.59	954.785	questions_wav/ordS130-11_question_816.wav
ordS130-11	второй вариант (э-э) вот ты () я чего-то тут тебя вспоминала / но уже наверное сейчас поздно / *В ты собираешься ехать в Израиль / ты наверное какой-то подарок будешь туда покупать / нет ?	996.29	1006.125	questions_wav/ordS130-11_question_817.wav
ordS130-11	а тут они б (...) а ?	1051.78	1053.41	questions_wav/ordS130-11_question_818.wav
ordS132-31	у тебя не прерывались еще вчера / да ? //	10.638	12.552	questions_wav/ordS132-31_question_826.wav
ordS132-31	утра или вечера ? //	23.490	24.414	questions_wav/ordS132-31_question_827.wav
ordS132-31	а зачем ? //	25.518	26.136	questions_wav/ordS132-31_question_828.wav
ordS132-31	сильно фигово ? //	30.138	30.996	questions_wav/ordS132-31_question_829.wav
ordS132-31	а ты в четыре утра встал ? //	42.492	43.596	questions_wav/ordS132-31_question_830.wav
ordS132-31	при... /  Маш% / сколько время ? // *П не знаю / девять //	86.22	89.61	questions_wav/ordS132-31_question_831.wav
ordS132-31	ты хотя бы () написал тем людям / что ты извиня... ? *С // @ нет *С // @ *С *Н ничего не изменится *С //	114.726	120.252	questions_wav/ordS132-31_question_832.wav
ordS132-31	когда грань пере... / перейдена / к... / какая форма глагола будет правильной ? / пройдена //	130.56	135.414	questions_wav/ordS132-31_question_833.wav
ordS132-31	ну это добавило ненависти в твой котел ? //	166.93200000000002	169.164	questions_wav/ordS132-31_question_834.wav
ordS132-31	м ? //	170.034	170.412	questions_wav/ordS132-31_question_835.wav
ordS132-31	добавило ненависти в твой котел ? // # оно очень фатальное получилось //	170.622	174.588	questions_wav/ordS132-31_question_836.wav
ordS132-31	на какой ? // @ подожди // @ на старой ? // # на новой // # а / на новой уже ? //	192.6	194.922	questions_wav/ordS132-31_question_837.wav
ordS132-31	я просто ... // @ ну не знаю что тут еще согласовывать / но мне все равно не нравится / да ? //	245.796	248.63400000000001	questions_wav/ordS132-31_question_838.wav
ordS132-31	вот / ну вот как то вот это со... / согласовать надо было / я вообще не понимаю / как сделать // @ помог ? //	264.576	269.676	questions_wav/ordS132-31_question_839.wav
ordS132-31	Максим% такой / к Софе% / кстати а мы успеем сегодня руби доделать до... / до обеда ? //	281.31600000000003	284.688	questions_wav/ordS132-31_question_840.wav
ordS132-31	я говорю / какой каталог ? //	295.53	296.826	questions_wav/ordS132-31_question_841.wav
ordS132-31	что то заполнить надо ? //	297.54	298.842	questions_wav/ordS132-31_question_842.wav
ordS132-31	я говорю / хорошо / говорю /  макет есть ? //	317.449	319.435	questions_wav/ordS132-31_question_843.wav
ordS132-31	да / я говорю Виталь% / слушай / напомни мне / говорю / для(:) типографии мы в рбг и(:)ли в снике делаем ? //	337.002	342.168	questions_wav/ordS132-31_question_844.wav
ordS132-31	я говорю ладно / а он такой / а что такое / вы часы будете печатать ? //	348.498	351.45	questions_wav/ordS132-31_question_845.wav
